,editID,userID,comment,parsedcomment,timestamp,meta_dt,length_old,length_new,wiki
159,0,6972514553934846974,,,1611249089,2021-01-21T17:11:29Z,7805,7865,eswiki
160,7167328313592049771,5862111815767723166,Gyventojų skaičiaus duomenų šaltinio įterpimas (2011 m).,Gyventojų skaičiaus duomenų šaltinio įterpimas (2011 m).,1611249084,2021-01-21T17:11:24Z,1530,1559,ltwiki
161,1882928157364678642,2493953192581797931,Aviso com [[WP:RA|Reversão e avisos]],"Aviso com <a href=""/wiki/Wikip%C3%A9dia:RA"" class=""mw-redirect"" title=""Wikipédia:RA"">Reversão e avisos</a>",1611249090,2021-01-21T17:11:30Z,6368,8338,ptwiki
162,2328388157416146427,6869405162831187091,remove template since all sitelinks are provided by Wikidata,remove template since all sitelinks are provided by Wikidata,1611249083,2021-01-21T17:11:23Z,317,109,commonswiki
163,3384557399852026488,8630305869717388673,/* wbeditentity-update-languages-short:0||ga */ Irish label added,"‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in ga: </span></span> Irish label added",1611249090,2021-01-21T17:11:30Z,30235,30302,wikidatawiki
164,1468918717555228294,7631529814663840383,vva+cat,vva+cat,1611249088,2021-01-21T17:11:28Z,3096,3196,commonswiki
165,0,2270109330070556926,,,1611249089,2021-01-21T17:11:29Z,81,78,mediawikiwiki
166,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249087,2021-01-21T17:11:27Z,2577,2656,wikidatawiki
167,6544283588849841860,7442413770314056331,/* wbsetclaim-create:2||1 */ [[Property:P1343]]: [[Q8115944]],"‎<span dir=""auto""><span class=""autocomment"">Vytvořeno tvrzení: </span></span> <a href=""/wiki/Property:P1343"" title=""Property:P1343"">Property:P1343</a>: <a href=""/wiki/Q8115944"" title=""Q8115944"">Q8115944</a>",1611249087,2021-01-21T17:11:27Z,16356,17146,wikidatawiki
168,0,4466800397405121565,,,1611249090,2021-01-21T17:11:30Z,2394,2357,commonswiki
169,0,7459997295171061452,,,1611249090,2021-01-21T17:11:30Z,9446,9435,enwiki
170,0,7326777065405501319,,,1611249088,2021-01-21T17:11:28Z,1205,1207,svwiki
171,548880851596047062,5240463233746975065,"/* wbeditentity-update-languages-short:0||nl */ nl-description, [[User:Edoderoobot/Set-nl-description|python code]] - chemische samenstelling","‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in nl: </span></span> nl-description, <a href=""/wiki/User:Edoderoobot/Set-nl-description"" title=""User:Edoderoobot/Set-nl-description"">python code</a> - chemische samenstelling",1611249091,2021-01-21T17:11:31Z,4073,4152,wikidatawiki
172,3310628699134002311,848501901240825834,/* {{Anchor|WL}}Fifth generation (WL; 2021) */,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Jeep_Grand_Cherokee#{{Anchor|WL}}Fifth_generation_(WL;_2021)"" title=""Jeep Grand Cherokee"">→‎{{Anchor|WL}}Fifth generation (WL; 2021)</a></span></span>",1611249090,2021-01-21T17:11:30Z,55089,55105,enwiki
173,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249087,2021-01-21T17:11:27Z,6614,6720,wikidatawiki
174,4440285060462322246,5240463233746975065,"/* wbeditentity-update-languages-short:0||nl */ nl-description, [[User:Edoderoobot/Set-nl-description|python code]] - wetenschappelijk artikel","‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in nl: </span></span> nl-description, <a href=""/wiki/User:Edoderoobot/Set-nl-description"" title=""User:Edoderoobot/Set-nl-description"">python code</a> - wetenschappelijk artikel",1611249090,2021-01-21T17:11:30Z,7976,8160,wikidatawiki
175,7167328313592049771,5862111815767723166,Gyventojų skaičiaus duomenų šaltinio įterpimas (2011 m).,Gyventojų skaičiaus duomenų šaltinio įterpimas (2011 m).,1611249088,2021-01-21T17:11:28Z,821,850,ltwiki
176,7885879125049320679,2795250176450746891,بوت:أضاف 1 تصنيف,بوت:أضاف 1 تصنيف,1611249091,2021-01-21T17:11:31Z,293,323,arwiki
177,6691819115311831033,234931566822423539,"/* Talk:World War II : Romania's Ion Antonescu to ""Main Axis Leaders"" in the infobox */ new section","<span dir=""auto""><span class=""autocomment""><a href=""/wiki/User_talk:Lupishor#Talk:World_War_II_:_Romania&#039;s_Ion_Antonescu_to_&quot;Main_Axis_Leaders&quot;_in_the_infobox"" title=""User talk:Lupishor"">→‎Talk:World War II : Romania&#039;s Ion Antonescu to &quot;Main Axis Leaders&quot; in the infobox</a>: </span> new section</span>",1611249090,2021-01-21T17:11:30Z,8754,11423,enwiki
178,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249091,2021-01-21T17:11:31Z,2802,2881,wikidatawiki
179,4976591361463340300,437524769986092026,"/* 1970–1992: The ""dark age"" */ clarity around gender","<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Yuri_(genre)#1970–1992:_The_&quot;dark_age&quot;"" title=""Yuri (genre)"">→‎1970–1992: The &quot;dark age&quot;</a>: </span> clarity around gender</span>",1611249087,2021-01-21T17:11:27Z,64092,64141,enwiki
180,4140367732059208956,220100738557623718,/* wbsetlabel-add:1|es */ arzobispo de Sherbrooke,"‎<span dir=""auto""><span class=""autocomment"">Se añade la etiqueta [es]: </span></span> arzobispo de Sherbrooke",1611249088,2021-01-21T17:11:28Z,4925,5007,wikidatawiki
181,907005128098709913,1862257048937271013,Declining submission: adv - Submission reads like an advertisement ([[WP:AFCH|AFCH]] 0.9.1),"Declining submission: adv - Submission reads like an advertisement (<a href=""/wiki/Wikipedia:AFCH"" class=""mw-redirect"" title=""Wikipedia:AFCH"">AFCH</a> 0.9.1)",1611249090,2021-01-21T17:11:30Z,3746,3690,enwiki
182,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249090,2021-01-21T17:11:30Z,9864,9956,wikidatawiki
183,1820357693538654059,6669262979901594023,اضافه لنكات  عن طريق [[Project:AWB|اوب]],"اضافه لنكات  عن طريق <a href=""/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:AWB"" class=""mw-redirect"" title=""ويكيبيديا:AWB"">اوب</a>",1611249086,2021-01-21T17:11:26Z,523,696,arzwiki
184,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249088,2021-01-21T17:11:28Z,16959,17051,wikidatawiki
185,1886524063836063011,8558673523872630250,Reporting [[Special:Contributions/Perobrzica|Perobrzica]].,"Reporting <a href=""/wiki/Special:Contributions/Perobrzica"" title=""Special:Contributions/Perobrzica"">Perobrzica</a>.",1611249089,2021-01-21T17:11:29Z,3080,3390,enwiki
186,1856390567013134102,4933572390787795357,Aggiorno monitoraggio con valutazione parziale,Aggiorno monitoraggio con valutazione parziale,1611249090,2021-01-21T17:11:30Z,1458,1345,itwiki
187,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249091,2021-01-21T17:11:31Z,6613,6710,wikidatawiki
188,3614471605590918476,1646058030890737755,added [[Category:Landing of Columbus by John Vanderlyn]],"added <a href=""/wiki/Category:Landing_of_Columbus_by_John_Vanderlyn"" title=""Category:Landing of Columbus by John Vanderlyn"">Category:Landing of Columbus by John Vanderlyn</a>",1611249091,2021-01-21T17:11:31Z,2710,2761,commonswiki
189,4010940948417724661,7566962494304908116,[[ВП:Откат|откат]] правок [[Special:Contribs/Skass2007|Skass2007]] ([[UT:Skass2007|обс.]]) к версии Serg9887,"<a href=""/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9E%D1%82%D0%BA%D0%B0%D1%82"" title=""Википедия:Откат"">откат</a> правок <a href=""/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%92%D0%BA%D0%BB%D0%B0%D0%B4/Skass2007"" title=""Служебная:Вклад/Skass2007"">Skass2007</a> (<a href=""/wiki/%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA%D0%B0:Skass2007"" title=""Обсуждение участника:Skass2007"">обс.</a>) к версии Serg9887",1611249087,2021-01-21T17:11:27Z,67834,67810,ruwiki
190,1880661653404837436,7450768824033781684,救返1個出處、嘜低0個死咗。) #IABot (v2.0.8,救返1個出處、嘜低0個死咗。) #IABot (v2.0.8,1611249090,2021-01-21T17:11:30Z,2927,3104,zh_yuewiki
191,5197741889971015327,7985363807374234315,/* wbsetclaim-create:2||1 */ [[Property:P213]]: 0000 0000 2265 5156‏,"‎<span dir=""auto""><span class=""autocomment"">Aussage erstellt: </span></span> <a href=""/wiki/Property:P213"" title=""Property:P213"">Property:P213</a>: 0000 0000 2265 5156‏",1611249090,2021-01-21T17:11:30Z,2868,3231,wikidatawiki
192,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249087,2021-01-21T17:11:27Z,15257,15349,wikidatawiki
193,6732522108778548804,3912119056386119172,/* Geschichte */ ergänzt,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/Kaule_(Bergisch_Gladbach)#Geschichte"" title=""Kaule (Bergisch Gladbach)"">→‎Geschichte</a>: </span> ergänzt</span>",1611249091,2021-01-21T17:11:31Z,5620,6044,dewiki
194,3223040116218884230,8714941210391126980,/* wbcreateclaim-create:1| */ [[Property:P646]]: /m/0ds00d,"‎<span dir=""auto""><span class=""autocomment"">Создано заявление: </span></span> <a href=""/wiki/Property:P646"" title=""Property:P646"">Property:P646</a>: /m/0ds00d",1611249091,2021-01-21T17:11:31Z,1141,1488,wikidatawiki
195,0,4671112491696861100,,,1611249089,2021-01-21T17:11:29Z,2413,2424,enwiki
196,2452109630159339134,2351319795342783773,/* wbeditentity-update-languages-short:0||bn */ TYC,"‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in bn: </span></span> TYC",1611249091,2021-01-21T17:11:31Z,23378,23494,wikidatawiki
197,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249092,2021-01-21T17:11:32Z,9864,9956,wikidatawiki
198,7230763226882674864,4356394573211117286,Revertidos los cambios de [[Special:Contributions/GerAndino123|GerAndino123]] ([[User talk:GerAndino123|disc.]]) a la última edición de Aosbot,"Revertidos los cambios de <a href=""/wiki/Especial:Contribuciones/GerAndino123"" title=""Especial:Contribuciones/GerAndino123"">GerAndino123</a> (<a href=""/w/index.php?title=Usuario_discusi%C3%B3n:GerAndino123&amp;action=edit&amp;redlink=1"" class=""new"" title=""Usuario discusión:GerAndino123 (aún no redactado)"">disc.</a>) a la última edición de Aosbot",1611249093,2021-01-21T17:11:33Z,7865,7805,eswiki
199,6664296352522929982,8230683776252843696,Object type = painting based on 'Category:Paintings by',Object type = painting based on &#039;Category:Paintings by&#039;,1611249089,2021-01-21T17:11:29Z,834,858,commonswiki
200,606543029231661861,4447114437417096511,/* wbsetclaim-create:2||1 */ [[Property:P50]]: [[Q25389187]],"‎<span dir=""auto""><span class=""autocomment"">Affirmation créée : </span></span> <a href=""/wiki/Property:P50"" title=""Property:P50"">Property:P50</a>: <a href=""/wiki/Q25389187"" title=""Q25389187"">Q25389187</a>",1611249088,2021-01-21T17:11:28Z,3931,4362,wikidatawiki
201,4226860982885284574,1488248435449998159,Bot estandarditza format de referència citada per a posterior revisió tipogràfica.,Bot estandarditza format de referència citada per a posterior revisió tipogràfica.,1611249087,2021-01-21T17:11:27Z,10358,10356,cawiki
202,548880851596047062,5240463233746975065,"/* wbeditentity-update-languages-short:0||nl */ nl-description, [[User:Edoderoobot/Set-nl-description|python code]] - chemische samenstelling","‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in nl: </span></span> nl-description, <a href=""/wiki/User:Edoderoobot/Set-nl-description"" title=""User:Edoderoobot/Set-nl-description"">python code</a> - chemische samenstelling",1611249093,2021-01-21T17:11:33Z,4074,4153,wikidatawiki
203,2054181671043730383,7450768824033781684,გადარჩენა 0 წყაროების და მონიშვნა 1 მკვდრად.) #IABot (v2.0.8,გადარჩენა 0 წყაროების და მონიშვნა 1 მკვდრად.) #IABot (v2.0.8,1611249093,2021-01-21T17:11:33Z,4115,4185,kawiki
204,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249092,2021-01-21T17:11:32Z,8102,8208,wikidatawiki
205,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249092,2021-01-21T17:11:32Z,2737,2816,wikidatawiki
206,5031078942654351670,1317167612443317841,"/* wbsetclaim-update:2||1|1 */ [[d:Special:EntityPage/P625]]: 54°16'42.64""N, 0°24'51.84""W, automatically updating [[Commons:Structured data|structured data claims]]: coordinate","‎<span dir=""auto""><span class=""autocomment"">Aussage geändert: </span></span> <a href=""https://www.wikidata.org/wiki/Special:EntityPage/P625"" class=""extiw"" title=""d:Special:EntityPage/P625"">d:Special:EntityPage/P625</a>: 54°16&#039;42.64&quot;N, 0°24&#039;51.84&quot;W, automatically updating <a href=""/wiki/Commons:Structured_data"" title=""Commons:Structured data"">structured data claims</a>: coordinate",1611249092,2021-01-21T17:11:32Z,8087,8444,commonswiki
207,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249090,2021-01-21T17:11:30Z,15098,15190,wikidatawiki
208,0,2270109330070556926,,,1611249093,2021-01-21T17:11:33Z,2480,2477,mediawikiwiki
209,0,3250825671132441049,,,1611249086,2021-01-21T17:11:26Z,16999,31939,enwiki
210,4991447290743954433,5360759902274896000,"Gloser, bitte kein EW sondern lauf zur DS; so ist das absolut irriterend, mal so mal so ohne eine Erkläruing, das sind Relikte von früher.","Gloser, bitte kein EW sondern lauf zur DS; so ist das absolut irriterend, mal so mal so ohne eine Erkläruing, das sind Relikte von früher.",1611249093,2021-01-21T17:11:33Z,28356,28353,dewiki
211,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249089,2021-01-21T17:11:29Z,3952,4031,wikidatawiki
212,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249092,2021-01-21T17:11:32Z,4031,4110,wikidatawiki
213,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249089,2021-01-21T17:11:29Z,6633,6739,wikidatawiki
214,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249089,2021-01-21T17:11:29Z,2624,2703,wikidatawiki
215,8406503463168410706,4574552388456724021,[[User:Monkbot/task 18|Task 18b (cosmetic)]]: eval 16 templates: hyphenate params (1×);,"<a href=""/wiki/User:Monkbot/task_18"" class=""mw-redirect"" title=""User:Monkbot/task 18"">Task 18b (cosmetic)</a>: eval 16 templates: hyphenate params (1×);",1611249089,2021-01-21T17:11:29Z,74975,74976,enwiki
216,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249094,2021-01-21T17:11:34Z,16429,16521,wikidatawiki
217,0,4772306682771097645,,,1611249093,2021-01-21T17:11:33Z,15435,15561,enwiki
218,7560083683052640787,4359742066684600741,/* Bibliography */,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B4%BF%E0%B4%B8%E0%B4%BF%E0%B4%B2%E0%B5%8D%E0%B4%B2_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%86%E0%B4%B8%E0%B5%8D%E2%80%8D%E0%B4%B2%E0%B4%BF#Bibliography"" title=""പ്രിസില്ല പ്രെസ്‍ലി"">→‎Bibliography</a></span></span>",1611249094,2021-01-21T17:11:34Z,21203,21464,mlwiki
219,1994135792969590989,4744649679462983213,/* {{int:filedesc}} */,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/File:Emblem_of_the_Ecumenical_Patriarch_of_Constantinople_Bartholomew_I_(2).svg#{{int:filedesc}}"" title=""File:Emblem of the Ecumenical Patriarch of Constantinople Bartholomew I (2).svg"">→‎{{int:filedesc}}</a></span></span>",1611249094,2021-01-21T17:11:34Z,3499,3595,commonswiki
220,2223471916546951080,751268840268193504,[[רוהיט צ'ופרה]],"<a href=""/wiki/%D7%A8%D7%95%D7%94%D7%99%D7%98_%D7%A6%27%D7%95%D7%A4%D7%A8%D7%94"" title=""רוהיט צ&#039;ופרה"">רוהיט צ&#039;ופרה</a>",1611249093,2021-01-21T17:11:33Z,5755,5755,hewiki
221,1754615824363110109,4795151330671968938,"/* wbsetclaim-update:2||1 */ [[Property:P8687]]: 95,641","‎<span dir=""auto""><span class=""autocomment"">Changed claim: </span></span> <a href=""/wiki/Property:P8687"" title=""Property:P8687"">Property:P8687</a>: 95,641",1611249093,2021-01-21T17:11:33Z,19551,19554,wikidatawiki
222,0,8285446159584990876,,,1611249093,2021-01-21T17:11:33Z,21486,21491,enwiki
223,3672029307513359584,8714941210391126980,/* wbcreateclaim-create:1| */ [[Property:P646]]: /m/08dts3,"‎<span dir=""auto""><span class=""autocomment"">Создано заявление: </span></span> <a href=""/wiki/Property:P646"" title=""Property:P646"">Property:P646</a>: /m/08dts3",1611249090,2021-01-21T17:11:30Z,8354,8701,wikidatawiki
224,548880851596047062,5240463233746975065,"/* wbeditentity-update-languages-short:0||nl */ nl-description, [[User:Edoderoobot/Set-nl-description|python code]] - chemische samenstelling","‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in nl: </span></span> nl-description, <a href=""/wiki/User:Edoderoobot/Set-nl-description"" title=""User:Edoderoobot/Set-nl-description"">python code</a> - chemische samenstelling",1611249094,2021-01-21T17:11:34Z,3772,3851,wikidatawiki
225,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249091,2021-01-21T17:11:31Z,10106,10198,wikidatawiki
226,6664296352522929982,8230683776252843696,Object type = painting based on 'Category:Paintings by',Object type = painting based on &#039;Category:Paintings by&#039;,1611249092,2021-01-21T17:11:32Z,826,850,commonswiki
227,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249094,2021-01-21T17:11:34Z,6445,6554,wikidatawiki
228,3384557399852026488,8630305869717388673,/* wbeditentity-update-languages-short:0||ga */ Irish label added,"‎<span dir=""auto""><span class=""autocomment"">Changed label, description and/or aliases in ga: </span></span> Irish label added",1611249094,2021-01-21T17:11:34Z,32154,32221,wikidatawiki
229,2886093378059748264,1684869470473604793,/* wbsetclaim-create:2||1 */ [[Property:P734]]: [[Q16883693]],"‎<span dir=""auto""><span class=""autocomment"">Affirmation créée : </span></span> <a href=""/wiki/Property:P734"" title=""Property:P734"">Property:P734</a>: <a href=""/wiki/Q16883693"" title=""Q16883693"">Q16883693</a>",1611249093,2021-01-21T17:11:33Z,10045,10480,wikidatawiki
230,3913877246715971587,6987473619963675381,"/* wbsetdescription-add:1|de */ chemische Verbindung, [[:toollabs:quickstatements/#/batch/48178|batch #48178]]","‎<span dir=""auto""><span class=""autocomment"">Beschreibung für [de] hinzugefügt: </span></span> chemische Verbindung, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48178"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48178</a>",1611249094,2021-01-21T17:11:34Z,2657,2736,wikidatawiki
231,13186797946822916,2607898321778152617,пунктуацыя,пунктуацыя,1611249093,2021-01-21T17:11:33Z,1275,1314,be_x_oldwiki
232,1231852213848343743,2292502927616969476,"/* wbsetdescription-add:1|bn */ রাশিয়ার একটি দ্বীপ, [[:toollabs:quickstatements/#/batch/48173|batch #48173]]","‎<span dir=""auto""><span class=""autocomment"">[bn] বিবরণ যোগ হয়েছে: </span></span> রাশিয়ার একটি দ্বীপ, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48173"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48173</a>",1611249090,2021-01-21T17:11:30Z,6602,6708,wikidatawiki
233,7906069131323842578,6890965646054806231,/* 琵琶湖の水資源利用・治水 */,"<span dir=""auto""><span class=""autocomment""><a href=""/wiki/%E5%88%A9%E7%94%A8%E8%80%85:JuthaDDA/%E7%90%B5%E7%90%B6%E6%B9%96%E3%81%AE%E6%B0%B4%E6%AD%A2%E3%82%81%E3%81%9F%E3%82%8D%E3%81%8B#琵琶湖の水資源利用・治水"" title=""利用者:JuthaDDA/琵琶湖の水止めたろか"">→‎琵琶湖の水資源利用・治水</a></span></span>",1611249091,2021-01-21T17:11:31Z,39415,39412,jawiki
234,3696171375250541023,8239240107329352915,"/* wbsetdescription-add:1|ast */ páxina de dixebra de Wikimedia, [[:toollabs:quickstatements/#/batch/48176|batch #48176]]","‎<span dir=""auto""><span class=""autocomment"">Amestada la descripción en [ast]: </span></span> páxina de dixebra de Wikimedia, <a href=""https://iw.toolforge.org/quickstatements/#.2Fbatch.2F48176"" class=""extiw"" title=""toollabs:quickstatements/"">batch #48176</a>",1611249093,2021-01-21T17:11:33Z,17103,17195,wikidatawiki
235,1726732456234199010,3568450396858804450,vytvořeno překladem stránky „[[:en:Special:Redirect/revision/998375583|William Blackstone]]“,"vytvořeno překladem stránky „<a href=""https://en.wikipedia.org/wiki/Special:Redirect/revision/998375583"" class=""extiw"" title=""en:Special:Redirect/revision/998375583"">William Blackstone</a>“",1611249093,2021-01-21T17:11:33Z,2080,4006,cswiki
